269			19	15		UN	/ww1/ww1197.jpg	27605	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France	1898-02-15 00:00:00.0		15	02		1		UN	15	Cardinal	ON	1	Army	Armée	FREEMAN GORDON	P. II. C. 1B.	F G	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>	02	08		2800.gif	1900	Private	Soldat	474	Canadian Infantry (Eastern Ontario Regiment)		271	639626	BARTON	21st Bn.	1898	1917	
270	Son of Mary Baskerville, of Grahamdale, Manitoba.	Fils de Mary Baskerville, de Grahamdale, Manitoba.	21	15		UN	/ww1/ww1197.jpg	27606	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France	1896-09-24 00:00:00.0		24	04		1		UN	15	Winnipeg	MB	1	Army	Armée	GEORGE	P. III. N. 25.	G	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>	09	11		2800.gif	1900	Private	Soldat	2468	1<sup>st</sup> Canadian Mounted Rifles (Saskatchewan Regt.)		272	216815	BASKERVILLE		1896	1917	
271	Son of the Rev. William John and Alice Colclough Bate, of Newcastle, New Brunswick.	Fils du révérend William John et Alice Colclough Bate, de Newcastle, Nouveau-Brunswick.	22	15		UN	/ww1/ww1364.jpg	27607	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France	1896-06-12 00:00:00.0	1914-08-10 00:00:00.0	12	16	10	1		UN	15	Newcastle	NB	1	Army	Armée	GEORGE JOHN	R. II. I. 18.	G J	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>	06	08	08	2800.gif	1261	Gunner	Artilleur	284	Canadian Field Artillery	Artillerie canadienne de campagne	273	41464	BATE	D48th Howitzer Bty. 2nd Bde.	1896	1918	1914
272	Son of Peter and Margaret Bayne, of North East Harbour, Dunedin, New Zealand.	Fils de Peter et Margaret Bayne, de North East Harbour, Dunedin, Nouvelle-Zélande.	32	15		UN	/ww1/ww1365.jpg	27608	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France	1885-10-10 00:00:00.0		10	10		1		UN	15	Montreal	QC	1	Army	Armée	JAMES LEWIS	S. II. Q. 19.	J L	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>	10	10		2800.gif	1900	Private	Soldat	1164	Canadian Infantry (Manitoba Regiment)		274	3082114	BAYNE	78th Bn.	1885	1918	
273			37	15		UN	/ww1/ww1366.jpg	27609	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France	1880-12-17 00:00:00.0		17	10		1		UN	15	Vancouver	BC	1	Army	Armée	PETER	P. VI. K. 11B.	P	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>	12	02		2800.gif	2075	Sapper	Sapeur	311	Canadian Railway Troops	Troupes ferroviaires canadiennes	275	487376	BEECHER	9th Bn.	1880	1918	
274	Son of William J. and Julia E. Belfry, of Bradford, Ontario.	Fils de William J. et Julia E. Belfry, de Bradford, Ontario.	22	15		UN	/ww1/ww1052.jpg	27610	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France	1894-01-22 00:00:00.0		22	08		1		UN	15	Bradford	ON	1	Army	Armée	GEORGE WELLINGTON	O. I. J. 3.	G W	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>	01	11		2800.gif	1900	Private	Soldat	2184	Canadian Infantry (Western Ontario Regiment)		276	643576	BELFRY	"""D"" Coy. 18th Bn."	1894	1916	
275	Son of Arnold and Grace Thorpe Bennett, of Longuenil Gardens, Montreal.	Fils de Arnold et Grace Thorpe Bennett, de Longuenil Gardens, Montréal.	19	187	Heeley, Sheffield	OT	/ww1/ww1367.jpg	27611	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France	1898-11-21 00:00:00.0		21	13		1		UN	15	Montreal	QC	1	Army	Armée	STANLEY	Q. V. E. 13.	S	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>	11	08		2800.gif	1900	Private	Soldat	1377	Canadian Infantry (Quebec Regiment)		277	841183	BENNETT	13th Bn.	1898	1918	
276	Son of Charles and Belle Benton.	Fils de Charles et Belle Benton.	23	15		UN	/ww1/ww1200.jpg	27612	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France				16		1		UN	15	Lucan	UN	1	Army	Armée	JAMES HENRY	P. III. R. 9A.	J H	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>		11		2800.gif	1900	Private	Soldat	2467	5<sup>th</sup> Canadian Mounted Rifles (Quebec Regiment)	5<sup>th</sup> Canadian Mounted Rifles (régiment de Québec)	278	124327	BENTON			1917	
277	Son of Frederick Bett, of Kirton, Boston, Lincolnshire, England.	Fils de Frederick Bett, de Kirton, Boston, Lincolnshire, Angleterre.	32	187	Fosdyke, Lincolnshire	OT	/ww1/ww1054.jpg	27613	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France	1883-12-23 00:00:00.0	1915-11-09 00:00:00.0	23	30	09	2		OT	15	Victoria	BC	1	Army	Armée	FREDERICK SYDNEY	O. I. M. 5.	F S	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>	12	10	11	2800.gif	1900	Private	Soldat	2012	Canadian Infantry (Saskatchewan Regiment)		279	180430	BETT	28th Bn.	1883	1916	1915
278	Son of Peter and Jane Bignell, of The Pas, Manitoba.	Fils de Peter et Jane Bignell, de The Pas, Manitoba.	24	15		UN	/ww1/ww1530.jpg	27614	9	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France				01		1		UN	15	The Pas	MB	1	Army	Armée	PAUL	S. IV. E. 8.	P	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>		02		2800.gif	1900	Private	Soldat	285	Canadian Forestry Corps	Corps forestier canadien	280	2487908	BIGNELL	79th Coy.		1919	
279	Son of Helry Billiard of Grandbrust, Newfoundland.	Fils de Henry Billiard de Grandbrust, Terre-Neuve.	27	15	Grandbrust	NL	/newf/nf014.jpg	27615	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France	1890-11-07 00:00:00.0	1916-03-02 00:00:00.0	07	06	02	1		UN	15	Swift Current	SK	1	Army	Armée	JOHN WILLIAM	Q. II. L. 6.	J W	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>	11	06	03	2800.gif	1900	Private	Soldat	877	Canadian Expeditionary Force	Corps expéditionnaire canadien	281	252321	BILLIARD	28th Bn.	1890	1918	1916
280			34	15		UN	/ww1/ww1201.jpg	27616	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France	1883-08-20 00:00:00.0		20	16		1		UN	15	Trenton	ON	1	Army	Armée	GEORGE ALBERT	P. III. R. 65.	G A	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>	08	11		2800.gif	1900	Private	Soldat	474	Canadian Infantry (Eastern Ontario Regiment)		282	637127	BILLINGS	38th Bn.	1883	1917	
281				15		UN	/ww1/ww1369.jpg	27617	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France				18		1		UN	15	Montreal	QC	1	Army	Armée	FRANCIS JAMES	Q. IV. K. 15.	F J	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>		08		2800.gif	1900	Private	Soldat	1377	Canadian Infantry (Quebec Regiment)		283	G/9295	BIRDSEYE	24th Bn.		1918	
282			21	15		UN	/ww1/ww1369.jpg	27618	0	2800	ST. SEVER CEMETERY EXTENSION (ROUEN)	ANNEXE DU CIMETIÈRE DE ST-SEVER (ROUEN)			2	France	France	1896-12-27 00:00:00.0		27	21		1		UN	15	Halifax	NS	1	Army	Armée	NORVAL RUSSELL	R. II. L. 8.	N R	276	Seine-Maritime	<p>The St. Sever Cemetery and Extension (Rouen) is situated about 3 kilometres south of Rouen Cathedral and a short distance west of the road from Rouen to Elbeuf.  If travelling from Elbeuf or Caen on the N.138, follow Avenue Des Canadiens right down to the roundabout.  Then take the fourth exit into Rue Stanislas De Jardin, and the cemetery lies 150 metres on the left.  The CWGC signpost is located at the entrance of the cemetery.  The cemetery covers an area of 49,885 square metres.</p><p>The War Stone is on the boundary of the original Cemetery and the Extension, facing the City of Rouen War Memorial. The Cross is raised on a terrace on the further side of the Extension. The Chapel, cruciform and surmounted by a dome, is in the middle of the Extension.</p>	<p>Le cimetière et l'annexe de St-Sever (Rouen) sont situés à environ 3 kilomètres au sud de la cathédrale de Rouen et à quelque distance de la route allant de Rouen à Elbeuf, en direction ouest.  En venant d'Elbeuf  ou Caen sur la route N138, suivez l'avenue des Canadiens jusqu'au carrefour giratoire. Prenez la quatrième sortie pour vous rendre sur la rue Stanislas-de-Jardin, et le cimetière se trouve sur la gauche, à 150 mètres.  Le panneau de la Commission des sépultures de guerre du Commonwealth se trouve à l'entrée du cimetière.  Le cimetière a une superficie de 49 885 mètres carrés.</p><p>La pierre commémorative se trouve à la limite du vieux cimetière et de la nouvelle partie, en face du Monument aux morts de la ville de Rouen. La Croix se dresse sur une terrasse, du côté de la nouvelle partie. La chapelle, cruciforme et surmontée d'une coupole, se trouve au milieu de la nouvelle partie.</p>	12	08		2800.gif	1900	Private	Soldat	1290	Canadian Infantry (Nova Scotia Regiment)		284	223283	BLAIR	85th Bn.	1896	1918	
